player_team_season_id,player_id,team_id,season_id,team_code
a734b98532bfef1e099877a9ebfd5b43,8479591,14,20222023,TBL
de8be8c24690bd81f0dbab278da060c8,8481161,29,20222023,CBJ
b4878d69c17e426d26c0d40d9752f760,8480280,6,20222023,BOS
cba3ecc42ae5dd8aa814adcb311c4983,8473507,5,20222023,PIT
307df0e05792411f10d0a989b14af1e3,8478039,28,20222023,SJS
f6f292939d8d599aacbce49d45413137,8478454,23,20222023,VAN
5c5b7f180da85b603672ab3c8b0f88d5,8479526,2,20222023,NYI
5b09fee6e180b1a9f5b230e2a55d096c,8475876,6,20162017,BOS
fdec8bf7ab527a764739a3fe2f8778a2,8477504,52,20222023,WPG
7a2024ca93d09645e957dd9e0d2e7f12,8482079,30,20222023,MIN
604b33e41ce74497933ca616f76234a2,8477983,28,20192020,SJS
a354e4a0c0d2577ee65113fceaefc6ce,8482076,1,20212022,NJD
a5665b3b51428ae6dba5a9cc634f315a,8470638,6,20222023,BOS
69b9a13fdb7617e98ef7c2bc86a675ea,8476905,54,20222023,VGK
7bd1d442c25f34ed8ccb9b4679d8f46e,8481580,15,20222023,WSH
5660a614a3a8d5e128b9d420e82a453a,8476953,28,20192020,SJS
a35b350278b76f9c93dc3c361130caa6,8476876,7,20212022,BUF
7535e9e2e5a83c5339ec7195b74a59de,8476467,55,20222023,SEA
6e99386e080b9e6321f0b02c9870a635,8477463,19,20222023,STL
3e7d1f33f052b7a1f5824ba81cf7c33f,8476462,1,20222023,NJD
b3b8bfdd2ea8339cdc383ed623c1ba5a,8477952,17,20222023,DET
702f9175012556f3b83126ba2b410f9c,8477464,30,20222023,MIN
c64846e4cc17571af3225ced2328567d,8481527,54,20222023,VGK
381c60bcc4ff39f63a4eb2ac206ba800,8478396,20,20222023,CGY
fdd1460e1d4bbf7be15a5d6806fb4227,8481014,2,20222023,NYI
fc9fa561213e6e2fbf8fe13d702084a1,8476368,14,20212022,TBL
fcad4ef3dad3943a3862b962618e22b6,8478224,16,20222023,CHI
bfbbcd8cc1560b61e58b6a45a2c1304f,8481477,28,20222023,SJS
7f854793918133098f0aa7725752a867,8477951,53,20222023,ARI
fa8d219707be6b534318913b750aed27,8479324,3,20222023,NYR
6e3d31e4af43023a97d170aa65f94196,8481068,1,20222023,NJD
b66afdcb664e804e93442804b6f31a56,8481599,53,20222023,ARI
cc5fab7f1a30405776367fa9dc0530cb,8474027,4,20222023,PHI
4343f3c9491aa3c78b97e4fde34c2087,8476391,26,20212022,LAK
0b5a83d4eea3dadc02619e588334b346,8479365,6,20222023,BOS
b1e2d91bc2e884428f85fef5623ec5c5,8475227,8,20222023,MTL
c23bf42e97a2940d7c5c4ef64b89a7e7,8474040,52,20222023,WPG
813546a6c685d9254debd30eac55d53f,8477407,13,20222023,FLA
560876b8b0b9b08a3484d1dc4628ea2e,8477435,1,20222023,NJD
f7e11d5fcf4b137f05c4e7bbfc62ca3d,8475786,22,20222023,EDM
361a4ed565801deb893dcd1dad2dcfaa,8478233,20,20222023,CGY
2a49319fa4e11e0038ef7144bf8d3e57,8481523,8,20222023,MTL
ee1a0b5f8a1519e7e2f0a6f288f17692,8473419,6,20222023,BOS
a566c265a56b73bbdb7afe1be8c824aa,8482093,12,20222023,CAR
979ebf65faa6ff11494a49b323f7c938,8474618,19,20222023,STL
c07dae464e906a35e8a74cd31b63780d,8477402,19,20222023,STL
90b54e61c6b31f3ee9c7acb8a03e2b0c,8475762,6,20222023,BOS
081bfdef1d85b16f8773c9b1c5636e3d,8480231,16,20212022,CHI
05c6b59c7bbf1276424ab1ce81eb990c,8478211,10,20222023,TOR
cec377efd0a1b868ee05a8b44fa72c0a,8474590,15,20222023,WSH
f5bcec8c580703685e2f39cd0662ba5a,8475311,15,20222023,WSH
a21f24be914deb05a4d3f8e0f5e3467c,8480831,16,20222023,CHI
72c99983c915f4e5b6d33d95569d6086,8482072,6,20212022,BOS
